latitude,longitude,elevation,wind_speed,humidity,temperature
8.786430706918452,64.01395324664284,623.5917639882051,27.19666497663537,0.4012595008036087,-1.3771504412113131
38.73408594703551,-82.79712965082065,1392.686977630919,23.221419980959162,0.9292914173027139,2.38209183284485
18.49740769289589,84.66984796413414,755.5036785849618,9.994354560859257,0.09961493022127133,11.498226535255856
8.078972939441442,166.38787624227774,359.2073551192696,2.4330416996399027,0.9453015334790795,25.03570137573925
-13.742136118997152,-90.44886833281511,49.35745678266245,12.21723514241422,0.8694885305466322,0.010447947476521335
26.2609403519981,27.416640390421293,134.49926292649715,6.967024265128282,0.4541623969075518,35.449525997245814
-11.234301972715343,33.13509525786205,1358.7855469971346,3.9746290427394895,0.32670088176826007,31.73911281015414
70.51914014077437,26.010686084714422,907.3936891120907,1.6028154536047579,0.23274412927905685,-17.078582241468286
83.45929689018527,-99.69061224937741,1073.1584222174445,21.767830926317362,0.6144647064768743,-4.781448544590635
-20.98052661136002,162.98964414611459,1793.3425860806842,0.34282375875093085,0.03307459147550562,6.768130759552115
52.51050685487962,-19.034863697654146,1980.6778947934088,23.117422455083286,0.015606064446828216,-13.722326675451555
5.201085555522809,124.707122089606,433.79396879694787,4.408399362011251,0.42879572249823783,0.9085593420098235
12.248020996907812,71.81253911430156,1326.1564062002017,2.3856624776026725,0.0680740739747202,24.405851537060947
76.607394892679,-72.92269769215189,526.6447534743013,2.6880910271581615,0.2519409882460929,20.830868868569553
-77.21350952438036,112.96721509289182,41.30199893145736,20.161434220617434,0.22116091534608384,17.343065713960293
-74.31672605372268,-37.257933295085536,1516.7573076722829,7.361016295585343,0.2531911937228519,22.631704163340736
-86.36068846074137,137.19715096001818,640.0343016449357,12.616184000402953,0.13105523121525775,-7.704578782417894
59.871572198628826,29.25823414890914,766.9277883437959,16.721063739717508,0.01203622289765427,0.5018868918839274
50.068215170973076,137.424730267747,1176.6342271072115,25.816535214863812,0.11548429713874808,20.574548936647773
